,Order_ID,Order_Date,Order_YearMonth,Retailer_ID,Product_SKU,Product_Price,Product_Cost, Order_Quantity ,Sales_Amount,Cost_of_Goods_Sold,Product_Discount,Profit,Profit_Margin
3793,3794,2019-10-11,2019-10-01,287,MJ01-L-Red,60,19.54,22,1320,429.88,0.0,890.12,0.6743333333333333
3794,3795,2019-10-11,2019-10-01,637,MS08-M-Black,16,6.71,1,16,6.71,0.36,9.29,0.580625
3795,3796,2019-10-12,2019-10-01,761,MP01-32-Gray,32,16.439999999999998,39,1248,641.16,0.41818181818181815,606.84,0.48625
3796,3797,2019-10-12,2019-10-01,28,MT01-S-Orange,24,12.49,10,240,124.9,0.04,115.1,0.4795833333333333
3797,3798,2019-10-12,2019-10-01,114,MH12-XL-Red,28,15.2,39,1092,592.8,0.37777777777777777,499.20000000000005,0.4571428571428572
3798,3799,2019-10-12,2019-10-01,160,MP05-34-Black,30,22.92,1,30,22.92,0.4444444444444444,7.079999999999998,0.23599999999999993
3799,3800,2019-10-12,2019-10-01,228,MP04-34-Green,47,20.06,12,564,240.72,0.09615384615384616,323.28,0.5731914893617021
3800,3801,2019-10-13,2019-10-01,583,MS10-S-Pink,21,9.0,14,294,126.0,0.045454545454545456,168.0,0.5714285714285714
3801,3802,2019-10-13,2019-10-01,532,MSH05-32-Pink,40,15.81,32,1280,505.92,0.06976744186046512,774.0799999999999,0.6047499999999999
3802,3803,2019-10-13,2019-10-01,719,MJ07-S-Red,55,24.7,23,1265,568.1,0.15384615384615385,696.9,0.5509090909090909
3803,3804,2019-10-13,2019-10-01,641,MP02-32-Gray,31,22.89,26,806,595.14,0.43636363636363634,210.86,0.2616129032258065
3804,3805,2019-10-13,2019-10-01,220,MSH01-34-Blue,35,16.450000000000003,36,1260,592.2,0.2222222222222222,667.8,0.5299999999999999
3805,3806,2019-10-13,2019-10-01,162,MS06-M-Yellow,19,4.2299999999999995,31,589,131.13,0.20833333333333334,457.87,0.7773684210526316
3806,3807,2019-10-13,2019-10-01,208,WB03-XL-Yellow,20,9.540000000000001,28,560,267.12,0.2,292.88,0.523
3807,3808,2019-10-13,2019-10-01,490,MJ10-XL-Black,48,13.92,34,1632,473.28,0.25,1158.72,0.71
3808,3809,2019-10-13,2019-10-01,280,MS01-XS-Yellow,22,10.73,34,748,364.82,0.08333333333333333,383.18,0.5122727272727273
3809,3810,2019-10-14,2019-10-01,528,MS08-L-Blue,8,2.92,9,72,26.28,0.5,45.72,0.635
3810,3811,2019-10-14,2019-10-01,32,MH13-S-Pink,23,14.530000000000001,33,759,479.49,0.4888888888888889,279.51,0.36826086956521736
3811,3812,2019-10-14,2019-10-01,566,MJ06-XL-Green,42,23.78,4,168,95.12,0.35384615384615387,72.88,0.43380952380952376
3812,3813,2019-10-14,2019-10-01,683,MT03-S-Pink,15,10.05,47,705,472.35,0.4,232.64999999999998,0.32999999999999996
3813,3814,2019-10-14,2019-10-01,640,MP04-36-Green,52,26.049999999999997,31,1612,807.55,0.018867924528301886,804.45,0.49903846153846154
3814,3815,2019-10-14,2019-10-01,224,MH09-S-Red,26,13.049999999999999,3,78,39.15,0.4222222222222222,38.85,0.4980769230769231
3815,3816,2019-10-14,2019-10-01,769,MP02-32-Red,55,16.5,2,110,33.0,0.0,77.0,0.7
3816,3817,2019-10-15,2019-10-01,676,MSH05-33-Black,45,17.44,48,2160,837.12,0.0,1322.88,0.6124444444444445
3817,3818,2019-10-16,2019-10-01,325,MH08-S-Red,34,11.45,37,1258,423.65,0.17073170731707318,834.35,0.663235294117647
3818,3819,2019-10-16,2019-10-01,148,MSH02-34-Black,45,16.48,3,135,49.44,0.0,85.56,0.6337777777777778
3819,3820,2019-10-16,2019-10-01,153,WH07-S-Purple,35,14.57,31,1085,451.67,0.20454545454545456,633.3299999999999,0.5837142857142856
3820,3821,2019-10-16,2019-10-01,699,MP07-36-Blue,49,14.7,30,1470,441.0,0.10909090909090909,1029.0,0.7
3821,3822,2019-10-16,2019-10-01,317,MSH03-34-Blue,39,16.78,5,195,83.9,0.0,111.1,0.5697435897435897
3822,3823,2019-10-16,2019-10-01,216,MS02-S-Blue,23,9.31,17,391,158.27,0.08,232.73,0.5952173913043478
3823,3824,2019-10-17,2019-10-01,611,MH11-S-Pink,24,11.28,29,696,327.12,0.45454545454545453,368.88,0.53
3824,3825,2019-10-17,2019-10-01,486,WB03-XL-Yellow,23,9.540000000000001,12,276,114.48,0.08,161.51999999999998,0.5852173913043478
3825,3826,2019-10-17,2019-10-01,280,MSH12-33-Red,30,14.71,33,990,485.43,0.3023255813953488,504.57,0.5096666666666667
3826,3827,2019-10-18,2019-10-01,205,MP07-32-Pink,41,18.98,35,1435,664.3,0.19607843137254902,770.7,0.5370731707317074
3827,3828,2019-10-18,2019-10-01,516,MJ10-XL-Orange,54,28.48,27,1458,768.96,0.0847457627118644,689.04,0.47259259259259256
3828,3829,2019-10-18,2019-10-01,506,MH13-XL-Blue,36,13.68,4,144,54.72,0.1,89.28,0.62
3829,3830,2019-10-18,2019-10-01,150,MJ08-S-Green,58,30.06,43,2494,1292.58,0.06451612903225806,1201.42,0.4817241379310345
3830,3831,2019-10-18,2019-10-01,642,MT03-XS-Blue,16,4.16,13,208,54.08,0.36,153.92000000000002,0.7400000000000001
3831,3832,2019-10-18,2019-10-01,10,MS10-L-Black,23,9.2,46,1058,423.2,0.0,634.8,0.6
3832,3833,2019-10-18,2019-10-01,378,MS06-S-Blue,19,9.04,50,950,452.0,0.24,498.0,0.5242105263157895
3833,3834,2019-10-18,2019-10-01,297,MP12-33-Red,47,24.13,14,658,337.82,0.12962962962962962,320.18,0.4865957446808511
3834,3835,2019-10-19,2019-10-01,97,MT10-S-Yellow,20,12.379999999999999,14,280,173.32,0.2,106.68,0.381
3835,3836,2019-10-19,2019-10-01,579,MP10-36-Blue,38,10.64,29,1102,308.56,0.13636363636363635,793.44,0.7200000000000001
3836,3837,2019-10-19,2019-10-01,355,MS11-XS-Blue,6,1.8,14,84,25.2,0.7142857142857143,58.8,0.7
3837,3838,2019-10-20,2019-10-01,575,MS02-L-Black,11,8.85,6,66,53.1,0.5,12.899999999999999,0.19545454545454544
3838,3839,2019-10-20,2019-10-01,358,MSH06-33-Red,39,12.46,36,1404,448.56,0.11363636363636363,955.44,0.6805128205128206
3839,3840,2019-10-20,2019-10-01,683,MH03-XL-Green,21,12.44,6,126,74.64,0.5116279069767442,51.36,0.4076190476190476
3840,3841,2019-10-20,2019-10-01,470,MP02-33-Blue,47,21.61,8,376,172.88,0.12962962962962962,203.12,0.5402127659574468
3841,3842,2019-10-20,2019-10-01,179,WH06-XS-Purple,24,15.479999999999999,9,216,139.32,0.4418604651162791,76.68,0.35500000000000004
3842,3843,2019-10-20,2019-10-01,785,MS05-M-Purple,22,4.8999999999999995,11,242,53.9,0.08333333333333333,188.1,0.7772727272727272
3843,3844,2019-10-20,2019-10-01,657,MH09-L-Green,28,8.5,24,672,204.0,0.3170731707317073,468.0,0.6964285714285714
3844,3845,2019-10-20,2019-10-01,41,MS06-XL-Green,20,6.609999999999999,49,980,323.89,0.13043478260869565,656.11,0.6695
3845,3846,2019-10-21,2019-10-01,403,MJ03-S-Red,52,32.39,23,1196,744.97,0.1746031746031746,451.03,0.3771153846153846
3846,3847,2019-10-21,2019-10-01,477,MT02-S-White,24,8.43,12,288,101.16,0.04,186.84,0.64875
3847,3848,2019-10-21,2019-10-01,642,MSH03-36-Black,29,8.7,4,116,34.8,0.35555555555555557,81.2,0.7000000000000001
3848,3849,2019-10-21,2019-10-01,89,WH07-S-Purple,44,14.57,15,660,218.55,0.0,441.45,0.6688636363636363
3849,3850,2019-10-21,2019-10-01,665,WH07-S-White,39,18.75,36,1404,675.0,0.0,729.0,0.5192307692307693
3850,3851,2019-10-21,2019-10-01,210,MSH01-32-Red,44,17.41,23,1012,400.43,0.022222222222222223,611.5699999999999,0.6043181818181818
3851,3852,2019-10-21,2019-10-01,545,MS08-S-Pink,13,5.699999999999999,47,611,267.9,0.43478260869565216,343.1,0.5615384615384615
3852,3853,2019-10-21,2019-10-01,125,MH02-L-Red,21,15.559999999999999,19,399,295.64,0.5227272727272727,103.36000000000001,0.2590476190476191
3853,3854,2019-10-21,2019-10-01,421,MH13-L-Blue,45,22.7,33,1485,749.1,0.0,735.9,0.4955555555555555
3854,3855,2019-10-22,2019-10-01,697,MJ02-S-Pink,59,29.130000000000003,19,1121,553.47,0.078125,567.53,0.5062711864406779
3855,3856,2019-10-22,2019-10-01,534,MJ02-XL-Orange,50,26.94,2,100,53.88,0.1935483870967742,46.12,0.4612
3856,3857,2019-10-22,2019-10-01,34,MS03-L-Green,6,4.09,15,90,61.35,0.7272727272727273,28.65,0.3183333333333333
3857,3858,2019-10-22,2019-10-01,670,MT12-S-Blue,22,14.09,7,154,98.63,0.0,55.370000000000005,0.35954545454545456
3858,3859,2019-10-22,2019-10-01,340,WH05-XL-Orange,36,16.29,7,252,114.03,0.12195121951219512,137.97,0.5475
3859,3860,2019-10-22,2019-10-01,537,MJ10-XS-Black,43,26.29,50,2150,1314.5,0.3064516129032258,835.5,0.3886046511627907
3860,3861,2019-10-23,2019-10-01,31,MS06-S-Pink,22,9.21,16,352,147.36,0.12,204.64,0.5813636363636363
3861,3862,2019-10-23,2019-10-01,760,MJ04-L-Black,57,31.93,27,1539,862.11,0.09523809523809523,676.89,0.4398245614035088
3862,3863,2019-10-23,2019-10-01,779,MP01-32-Purple,43,22.82,31,1333,707.42,0.1568627450980392,625.58,0.4693023255813954
3863,3864,2019-10-24,2019-10-01,567,MP03-36-Blue,44,23.63,8,352,189.04,0.2,162.96,0.46295454545454545
3864,3865,2019-10-24,2019-10-01,361,MH04-S-Yellow,45,17.81,17,765,302.77,0.0,462.23,0.6042222222222222
3865,3866,2019-10-24,2019-10-01,494,MH04-L-Green,26,10.389999999999999,47,1222,488.33,0.4222222222222222,733.6700000000001,0.6003846153846154
3866,3867,2019-10-24,2019-10-01,303,MJ09-XL-Yellow,56,22.220000000000002,31,1736,688.82,0.13846153846153847,1047.1799999999998,0.6032142857142856
3867,3868,2019-10-24,2019-10-01,83,MSH06-32-Red,36,12.72,14,504,178.08,0.2,325.91999999999996,0.6466666666666666
3868,3869,2019-10-24,2019-10-01,274,MJ10-S-Pink,61,28.68,8,488,229.44,0.031746031746031744,258.56,0.5298360655737705
3869,3870,2019-10-24,2019-10-01,676,WH07-XL-Gray,44,13.64,40,1760,545.6,0.0,1214.4,0.6900000000000001
3870,3871,2019-10-24,2019-10-01,345,MT07-S-Gray,25,8.440000000000001,38,950,320.72,0.0,629.28,0.6624
3871,3872,2019-10-24,2019-10-01,145,MS06-M-Yellow,10,4.23,36,360,152.28,0.5833333333333334,207.72,0.577
3872,3873,2019-10-24,2019-10-01,244,MJ10-XS-Black,62,26.29,11,682,289.19,0.0,392.81,0.5759677419354838
3873,3874,2019-10-24,2019-10-01,164,WH07-M-White,37,15.829999999999998,38,1406,601.54,0.13953488372093023,804.46,0.5721621621621622
3874,3875,2019-10-25,2019-10-01,773,MJ01-XS-Red,49,29.509999999999998,14,686,413.14,0.234375,272.86,0.3977551020408163
3875,3876,2019-10-25,2019-10-01,227,WB01-XL-Purple,14,6.53,41,574,267.73,0.5,306.27,0.5335714285714286
3876,3877,2019-10-25,2019-10-01,612,WB04-L-Purple,18,10.5,17,306,178.5,0.35714285714285715,127.5,0.4166666666666667
3877,3878,2019-10-26,2019-10-01,185,MH08-XS-Red,28,8.4,21,588,176.4,0.3488372093023256,411.6,0.7000000000000001
3878,3879,2019-10-27,2019-10-01,121,MP11-36-Brown,55,27.74,9,495,249.66,0.0,245.34,0.49563636363636365
3879,3880,2019-10-27,2019-10-01,249,MS06-XL-Green,12,6.61,4,48,26.44,0.4782608695652174,21.56,0.44916666666666666
3880,3881,2019-10-27,2019-10-01,590,WH05-S-White,34,14.33,30,1020,429.9,0.10526315789473684,590.1,0.578529411764706
3881,3882,2019-10-27,2019-10-01,309,MSH06-33-Red,25,12.459999999999999,39,975,485.94,0.4318181818181818,489.06,0.5016
3882,3883,2019-10-27,2019-10-01,775,MS08-S-Black,19,11.02,31,589,341.62,0.05,247.38,0.42
3883,3884,2019-10-27,2019-10-01,742,MJ09-M-White,49,27.98,14,686,391.72,0.2222222222222222,294.28,0.4289795918367347
3884,3885,2019-10-27,2019-10-01,216,MP02-33-Red,32,10.88,45,1440,489.6,0.38461538461538464,950.4,0.66
3885,3886,2019-10-27,2019-10-01,545,MS02-M-Gray,17,9.120000000000001,7,119,63.84,0.2916666666666667,55.16,0.46352941176470586
3886,3887,2019-10-28,2019-10-01,729,MSH07-36-Blue,30,17.04,49,1470,834.96,0.3181818181818182,635.04,0.432
3887,3888,2019-10-28,2019-10-01,528,WH07-XL-Purple,38,12.59,45,1710,566.55,0.11627906976744186,1143.45,0.6686842105263158
3888,3889,2019-10-28,2019-10-01,721,MP08-32-Pink,37,22.17,15,555,332.55,0.24489795918367346,222.45,0.40081081081081077
3889,3890,2019-10-28,2019-10-01,694,MP06-34-Green,33,15.180000000000001,38,1254,576.84,0.4,677.16,0.5399999999999999
3890,3891,2019-10-28,2019-10-01,511,MSH12-33-Red,33,14.71,8,264,117.68,0.23255813953488372,146.32,0.5542424242424242
3891,3892,2019-10-28,2019-10-01,405,MS10-XS-Blue,14,5.6000000000000005,43,602,240.8,0.36363636363636365,361.2,0.6
3892,3893,2019-10-28,2019-10-01,579,MS10-XL-Blue,18,9.12,4,72,36.48,0.28,35.52,0.4933333333333334
3893,3894,2019-10-28,2019-10-01,674,MP01-33-Gray,49,21.29,35,1715,745.15,0.10909090909090909,969.85,0.5655102040816327
3894,3895,2019-10-28,2019-10-01,182,MSH05-34-Gray,28,14.229999999999999,9,252,128.07,0.37777777777777777,123.93,0.4917857142857143
3895,3896,2019-10-28,2019-10-01,201,MH11-L-Red,24,21.3,5,120,106.5,0.4666666666666667,13.5,0.1125
3896,3897,2019-10-29,2019-10-01,391,MS09-S-Red,8,10.36,25,200,259.0,0.68,-59.0,-0.295
3897,3898,2019-10-29,2019-10-01,403,MP01-33-Purple,40,19.11,1,40,19.11,0.24528301886792453,20.89,0.52225
3898,3899,2019-10-29,2019-10-01,115,MT01-S-Gray,19,6.710000000000001,46,874,308.66,0.24,565.3399999999999,0.6468421052631578
3899,3900,2019-10-29,2019-10-01,76,MJ07-XS-Red,57,25.34,40,2280,1013.6,0.08064516129032258,1266.4,0.5554385964912281
3900,3901,2019-10-29,2019-10-01,633,MS04-M-Orange,20,4.99,38,760,189.62,0.0,570.38,0.7505
3901,3902,2019-10-29,2019-10-01,505,MP10-34-Blue,31,20.04,23,713,460.92,0.42592592592592593,252.07999999999998,0.35354838709677416
3902,3903,2019-10-29,2019-10-01,75,MSH03-32-Blue,37,18.11,50,1850,905.5,0.13953488372093023,944.5,0.5105405405405405
3903,3904,2019-10-29,2019-10-01,18,MS03-S-Pink,5,1.4,8,40,11.2,0.7916666666666666,28.8,0.72
3904,3905,2019-10-29,2019-10-01,140,MP09-32-Blue,45,18.84,48,2160,904.32,0.16666666666666666,1255.6799999999998,0.5813333333333333
3905,3906,2019-10-30,2019-10-01,135,MS05-L-Black,9,7.909999999999999,5,45,39.55,0.625,5.450000000000003,0.12111111111111117
3906,3907,2019-10-30,2019-10-01,380,MJ04-XS-Black,49,21.62,37,1813,799.94,0.234375,1013.06,0.5587755102040816
3907,3908,2019-10-30,2019-10-01,536,MJ04-L-Blue,41,25.06,1,41,25.06,0.2807017543859649,15.940000000000001,0.38878048780487806
3908,3909,2019-10-30,2019-10-01,453,MSH09-32-Pink,31,20.900000000000002,11,341,229.9,0.3111111111111111,111.1,0.3258064516129032
3909,3910,2019-10-30,2019-10-01,38,MSH09-36-Black,34,10.2,32,1088,326.4,0.22727272727272727,761.6,0.7000000000000001
3910,3911,2019-10-30,2019-10-01,783,WB04-M-Purple,16,8.49,26,416,220.74,0.4666666666666667,195.26,0.469375
3911,3912,2019-10-30,2019-10-01,374,MP11-32-Pink,32,16.96,41,1312,695.36,0.2,616.64,0.47
3912,3913,2019-10-30,2019-10-01,623,WH03-S-Purple,40,16.419999999999998,43,1720,706.06,0.047619047619047616,1013.94,0.5895
3913,3914,2019-10-30,2019-10-01,457,MS04-S-Orange,17,7.6499999999999995,46,782,351.9,0.2916666666666667,430.1,0.55
3914,3915,2019-10-30,2019-10-01,637,MJ03-L-Green,57,24.51,38,2166,931.38,0.12307692307692308,1234.62,0.57
3915,3916,2019-10-30,2019-10-01,233,MJ07-XL-Yellow,54,35.1,8,432,280.8,0.12903225806451613,151.2,0.35
3916,3917,2019-11-01,2019-11-01,330,WH05-XS-White,31,21.39,22,682,470.58,0.29545454545454547,211.42000000000002,0.31
3917,3918,2019-11-01,2019-11-01,166,WH04-M-Orange,30,12.74,1,30,12.74,0.09090909090909091,17.259999999999998,0.5753333333333333
3918,3919,2019-11-01,2019-11-01,785,MT09-S-Blue,23,13.11,14,322,183.54,0.0,138.46,0.43000000000000005
3919,3920,2019-11-02,2019-11-01,404,MJ08-M-Green,54,23.75,36,1944,855.0,0.0847457627118644,1089.0,0.5601851851851852
3920,3921,2019-11-02,2019-11-01,560,MS02-M-Black,13,4.29,36,468,154.44,0.48,313.56,0.67
3921,3922,2019-11-02,2019-11-01,503,MP10-34-Black,39,24.96,35,1365,873.6,0.0,491.4,0.36
3922,3923,2019-11-02,2019-11-01,765,MSH06-34-Blue,30,14.89,23,690,342.47,0.3333333333333333,347.53,0.5036666666666666
3923,3924,2019-11-02,2019-11-01,406,MJ12-XL-Blue,40,27.62,35,1400,966.7,0.36507936507936506,433.29999999999995,0.30949999999999994
3924,3925,2019-11-02,2019-11-01,35,MP09-34-Red,39,22.49,22,858,494.78,0.25,363.22,0.42333333333333334
3925,3926,2019-11-02,2019-11-01,323,WH07-S-White,32,18.75,23,736,431.25,0.1794871794871795,304.75,0.4140625
3926,3927,2019-11-03,2019-11-01,506,MS10-S-Pink,19,9.0,43,817,387.0,0.13636363636363635,430.0,0.5263157894736842
3927,3928,2019-11-03,2019-11-01,411,WH07-XL-White,21,13.44,28,588,376.32,0.43243243243243246,211.68,0.36
3928,3929,2019-11-03,2019-11-01,490,MP07-33-Purple,47,19.7,29,1363,571.3,0.06,791.7,0.5808510638297872
3929,3930,2019-11-03,2019-11-01,545,WH05-S-Pink,22,18.38,31,682,569.78,0.42105263157894735,112.22000000000003,0.16454545454545458
3930,3931,2019-11-04,2019-11-01,559,MH13-M-Lavender,28,11.209999999999999,46,1288,515.66,0.37777777777777777,772.34,0.5996428571428571
3931,3932,2019-11-04,2019-11-01,156,WH07-XS-Gray,21,6.51,39,819,253.89,0.4473684210526316,565.11,0.6900000000000001
3932,3933,2019-11-04,2019-11-01,142,WH06-S-Pink,24,13.0,27,648,351.0,0.42857142857142855,297.0,0.4583333333333333
3933,3934,2019-11-04,2019-11-01,213,MS12-S-Black,18,8.96,23,414,206.08,0.28,207.92,0.5022222222222222
3934,3935,2019-11-04,2019-11-01,412,MH07-XL-Green,23,12.99,8,184,103.92,0.43902439024390244,80.08,0.43521739130434783
3935,3936,2019-11-04,2019-11-01,649,MH01-S-Black,32,17.46,43,1376,750.78,0.2727272727272727,625.22,0.45437500000000003
3936,3937,2019-11-05,2019-11-01,578,MSH08-33-Blue,30,14.889999999999999,35,1050,521.15,0.3023255813953488,528.85,0.5036666666666667
3937,3938,2019-11-05,2019-11-01,654,MS12-XS-Red,10,4.67,23,230,107.41,0.5,122.59,0.533
3938,3939,2019-11-05,2019-11-01,110,MT11-L-Blue,21,12.15,22,462,267.3,0.16,194.7,0.42142857142857143
3939,3940,2019-11-06,2019-11-01,588,MH08-XL-Brown,21,13.860000000000001,45,945,623.7,0.46153846153846156,321.29999999999995,0.33999999999999997
3940,3941,2019-11-06,2019-11-01,474,MH07-S-Green,45,18.18,39,1755,709.02,0.0,1045.98,0.596
3941,3942,2019-11-06,2019-11-01,764,MS08-M-Blue,10,7.34,43,430,315.62,0.6,114.38,0.266
3942,3943,2019-11-06,2019-11-01,29,MP07-33-Blue,45,19.3,7,315,135.1,0.18181818181818182,179.9,0.5711111111111111
3943,3944,2019-11-06,2019-11-01,280,WH03-S-Pink,44,13.51,28,1232,378.28,0.0,853.72,0.6929545454545455
3944,3945,2019-11-06,2019-11-01,643,WB04-M-Purple,11,8.49,14,154,118.86,0.6333333333333333,35.14,0.22818181818181818
3945,3946,2019-11-06,2019-11-01,448,MS04-S-Red,22,12.5,1,22,12.5,0.0,9.5,0.4318181818181818
3946,3947,2019-11-07,2019-11-01,402,MS03-XS-Orange,7,3.71,43,301,159.53,0.72,141.47,0.47
3947,3948,2019-11-07,2019-11-01,573,MS07-XL-Black,11,5.48,25,275,137.0,0.26666666666666666,138.0,0.5018181818181818
3948,3949,2019-11-07,2019-11-01,8,MT07-M-Gray,22,9.9,33,726,326.7,0.08333333333333333,399.3,0.55
3949,3950,2019-11-07,2019-11-01,751,MSH04-34-Purple,30,7.5,26,780,195.0,0.1891891891891892,585.0,0.75
3950,3951,2019-11-07,2019-11-01,628,MP09-36-Black,31,10.26,20,620,205.2,0.40384615384615385,414.8,0.6690322580645162
3951,3952,2019-11-07,2019-11-01,74,MT03-XS-Red,16,7.87,24,384,188.88,0.3333333333333333,195.12,0.508125
3952,3953,2019-11-07,2019-11-01,576,MJ09-S-Blue,60,32.65,29,1740,946.85,0.07692307692307693,793.15,0.4558333333333333
3953,3954,2019-11-07,2019-11-01,457,MSH01-33-Blue,27,15.09,5,135,75.45,0.37209302325581395,59.55,0.44111111111111106
3954,3955,2019-11-07,2019-11-01,73,MSH01-32-Pink,34,18.02,9,306,162.18,0.20930232558139536,143.82,0.47
3955,3956,2019-11-08,2019-11-01,301,MSH07-32-Purple,42,22.68,19,798,430.92,0.0,367.08,0.45999999999999996
3956,3957,2019-11-08,2019-11-01,439,WH03-L-Purple,29,14.09,25,725,352.25,0.32558139534883723,372.75,0.5141379310344828
3957,3958,2019-11-09,2019-11-01,567,MP12-33-Red,42,24.13,44,1848,1061.72,0.2222222222222222,786.28,0.42547619047619045
3958,3959,2019-11-09,2019-11-01,282,MH05-L-Green,42,16.52,42,1764,693.84,0.0,1070.1599999999999,0.6066666666666666
3959,3960,2019-11-10,2019-11-01,311,MSH04-34-Gray,25,13.55,42,1050,569.1,0.358974358974359,480.9,0.45799999999999996
3960,3961,2019-11-10,2019-11-01,464,MP02-36-Gray,43,21.16,15,645,317.4,0.14,327.6,0.5079069767441861
3961,3962,2019-11-10,2019-11-01,719,MH03-M-Blue,23,13.159999999999998,3,69,39.48,0.4888888888888889,29.520000000000003,0.4278260869565218
3962,3963,2019-11-10,2019-11-01,662,WH07-XS-Purple,33,18.15,14,462,254.1,0.175,207.9,0.45
3963,3964,2019-11-10,2019-11-01,290,MJ11-XL-Green,41,18.09,18,738,325.62,0.359375,412.38,0.558780487804878
3964,3965,2019-11-11,2019-11-01,152,MS08-S-Pink,19,5.7,8,152,45.6,0.17391304347826086,106.4,0.7000000000000001
3965,3966,2019-11-11,2019-11-01,476,MT03-S-Red,19,9.59,37,703,354.83,0.24,348.17,0.49526315789473685
3966,3967,2019-11-11,2019-11-01,746,MH06-M-Black,34,11.9,44,1496,523.6,0.22727272727272727,972.4,0.65
3967,3968,2019-11-11,2019-11-01,523,WB02-XL-Orange,30,7.14,39,1170,278.46,0.0,891.54,0.762
3968,3969,2019-11-11,2019-11-01,640,WH01-S-Green,31,18.22,27,837,491.94,0.2619047619047619,345.06,0.412258064516129
3969,3970,2019-11-11,2019-11-01,14,MP12-32-Black,48,19.52,6,288,117.12,0.0,170.88,0.5933333333333333
3970,3971,2019-11-11,2019-11-01,586,MP06-36-Orange,37,19.37,48,1776,929.76,0.32727272727272727,846.24,0.4764864864864865
3971,3972,2019-11-11,2019-11-01,384,MSH05-32-Gray,35,20.31,50,1750,1015.5,0.20454545454545456,734.5,0.4197142857142857
3972,3973,2019-11-11,2019-11-01,643,MJ11-M-Black,48,21.16,31,1488,655.96,0.26153846153846155,832.04,0.5591666666666666
3973,3974,2019-11-11,2019-11-01,446,MH07-M-Green,39,10.53,8,312,84.24,0.09302325581395349,227.76,0.73
3974,3975,2019-11-12,2019-11-01,267,MH02-L-Black,32,11.3,4,128,45.2,0.21951219512195122,82.8,0.646875
3975,3976,2019-11-12,2019-11-01,709,MJ06-S-Pink,43,25.17,9,387,226.53,0.31746031746031744,160.47,0.4146511627906977
3976,3977,2019-11-12,2019-11-01,438,MH12-M-Green,28,12.600000000000001,9,252,113.4,0.3488372093023256,138.6,0.5499999999999999
3977,3978,2019-11-12,2019-11-01,588,MT05-M-Blue,16,8.53,28,448,238.84,0.36,209.16,0.466875
3978,3979,2019-11-12,2019-11-01,536,MH09-L-Red,38,16.3,28,1064,456.4,0.11627906976744186,607.6,0.5710526315789474
3979,3980,2019-11-12,2019-11-01,779,MS05-S-Purple,21,6.260000000000001,12,252,75.12,0.16,176.88,0.7019047619047619
3980,3981,2019-11-14,2019-11-01,316,WB03-L-Red,30,12.540000000000001,29,870,363.66,0.0,506.34,0.582
3981,3982,2019-11-14,2019-11-01,255,MP02-36-Red,36,16.86,35,1260,590.1,0.32075471698113206,669.9,0.5316666666666666
3982,3983,2019-11-14,2019-11-01,666,MSH05-34-Blue,30,14.930000000000001,10,300,149.3,0.3023255813953488,150.7,0.5023333333333333
3983,3984,2019-11-14,2019-11-01,755,MH09-M-Green,33,13.46,6,198,80.76,0.25,117.24,0.592121212121212
3984,3985,2019-11-15,2019-11-01,526,WH06-S-Pink,26,13.0,39,1014,507.0,0.38095238095238093,507.0,0.5
3985,3986,2019-11-15,2019-11-01,4,MT02-L-White,21,9.9,23,483,227.7,0.16,255.3,0.5285714285714286
3986,3987,2019-11-15,2019-11-01,751,MJ06-XS-Blue,49,19.64,23,1127,451.72,0.24615384615384617,675.28,0.5991836734693877
3987,3988,2019-11-15,2019-11-01,71,MS10-M-Red,9,5.11,34,306,173.74,0.5263157894736842,132.26,0.4322222222222222
3988,3989,2019-11-15,2019-11-01,630,MJ07-XS-Red,56,25.34,42,2352,1064.28,0.0967741935483871,1287.72,0.5475
3989,3990,2019-11-15,2019-11-01,83,MH11-S-White,22,15.2,37,814,562.4,0.5111111111111111,251.60000000000002,0.30909090909090914
3990,3991,2019-11-15,2019-11-01,290,MSH08-32-Green,33,16.01,12,396,192.12,0.26666666666666666,203.88,0.5148484848484849
3991,3992,2019-11-15,2019-11-01,623,MP12-32-Black,39,19.52,28,1092,546.56,0.1875,545.44,0.4994871794871795
3992,3993,2019-11-15,2019-11-01,229,MS01-S-Black,8,5.46,37,296,202.02,0.6666666666666666,93.97999999999999,0.31749999999999995
3993,3994,2019-11-16,2019-11-01,478,MH09-XL-Red,23,8.14,41,943,333.74,0.425,609.26,0.6460869565217391
3994,3995,2019-11-16,2019-11-01,203,MT05-S-Pink,21,9.26,10,210,92.6,0.045454545454545456,117.4,0.5590476190476191
3995,3996,2019-11-16,2019-11-01,253,WB03-M-Yellow,21,7.35,10,210,73.5,0.0,136.5,0.65
3996,3997,2019-11-16,2019-11-01,299,MS01-S-Brown,6,3.89,37,222,143.93,0.76,78.07,0.3516666666666666
3997,3998,2019-11-16,2019-11-01,663,WH07-XS-White,30,7.5,12,360,90.0,0.16666666666666666,270.0,0.75
3998,3999,2019-11-16,2019-11-01,468,MT10-XL-Yellow,23,9.49,12,276,113.88,0.0,162.12,0.587391304347826
3999,4000,2019-11-16,2019-11-01,394,MT02-M-White,19,7.61,13,247,98.93,0.24,148.07,0.5994736842105263
4000,4001,2019-11-16,2019-11-01,213,WH02-M-Orange,40,15.08,30,1200,452.4,0.0,747.6,0.623
